"group","id","Item","R","compromised"
0,53,25,1,0
0,54,25,0,0
0,55,25,0,0
0,56,25,0,0
0,57,25,0,0
0,58,25,1,0
0,59,25,0,0
1,60,25,0,0
0,61,25,0,0
0,62,25,0,0
0,63,25,1,0
0,64,25,0,0
0,65,25,0,0
0,66,25,1,0
1,67,25,0,0
1,68,25,1,0
0,69,25,0,0
0,70,25,1,0
0,71,25,0,0
0,72,25,1,0
0,73,25,0,0
0,74,25,0,0
0,75,25,1,0
0,76,25,0,0
0,77,25,0,0
0,78,25,1,0
0,79,25,0,0
0,80,25,0,0
0,81,25,0,0
0,82,25,0,0
0,83,25,1,0
0,84,25,0,0
0,85,25,0,0
0,86,25,0,0
0,87,25,0,0
1,88,25,0,0
0,89,25,0,0
0,90,25,0,0
0,91,25,0,0
0,92,25,1,0
0,93,25,0,0
0,94,25,1,0
0,95,25,0,0
0,96,25,0,0
0,97,25,1,0
0,98,25,0,0
0,99,25,0,0
0,100,25,0,0
0,101,25,0,0
0,102,25,0,0
0,103,25,0,0
0,104,25,0,0
0,105,25,1,0
0,106,25,0,0
0,107,25,0,0
0,108,25,0,0
0,109,25,0,0
1,110,25,0,0
0,111,25,1,0
0,112,25,0,0
0,113,25,0,0
0,114,25,1,0
0,115,25,1,0
0,116,25,0,0
0,117,25,0,0
0,118,25,0,0
0,119,25,0,0
0,120,25,1,0
0,121,25,0,0
0,122,25,1,0
1,123,25,0,0
0,124,25,1,0
0,125,25,0,0
0,126,25,1,0
0,127,25,0,0
0,128,25,0,0
0,129,25,0,0
0,130,25,0,0
0,131,25,0,0
0,132,25,0,0
0,133,25,0,0
1,134,25,0,0
0,135,25,0,0
0,136,25,1,0
0,137,25,1,0
0,138,25,1,0
0,139,25,0,0
0,140,25,0,0
0,141,25,0,0
0,142,25,0,0
0,143,25,1,0
0,144,25,0,0
0,145,25,1,0
0,146,25,0,0
0,147,25,0,0
0,148,25,1,0
0,149,25,0,0
0,150,25,1,0
0,151,25,0,0
0,152,25,1,0
1,153,25,0,0
0,154,25,0,0
0,155,25,0,0
0,156,25,0,0
0,157,25,0,0
0,158,25,0,0
0,159,25,0,0
0,160,25,0,0
0,161,25,1,0
0,162,25,0,0
0,163,25,0,0
0,164,25,0,0
0,165,25,0,0
1,166,25,0,0
0,167,25,1,0
0,168,25,0,0
0,169,25,0,0
0,170,25,0,0
0,171,25,1,0
0,172,25,0,0
0,173,25,0,0
0,174,25,1,0
0,175,25,0,0
1,176,25,1,0
0,177,25,1,0
0,178,25,0,0
0,179,25,0,0
0,180,25,0,0
0,181,25,0,0
1,182,25,1,0
0,183,25,0,0
0,184,25,0,0
0,185,25,0,0
0,186,25,0,0
1,187,25,0,0
0,188,25,0,0
0,189,25,0,0
0,190,25,0,0
0,191,25,0,0
0,192,25,0,0
0,193,25,0,0
1,194,25,1,0
0,195,25,0,0
0,196,25,0,0
0,197,25,0,0
0,198,25,0,0
1,199,25,1,0
0,200,25,0,0
1,201,25,0,0
0,202,25,0,0
0,203,25,0,0
1,204,25,1,0
0,205,25,0,0
0,206,25,0,0
1,207,25,0,0
0,208,25,1,0
0,209,25,0,0
0,210,25,0,0
0,211,25,0,0
1,212,25,0,0
0,213,25,1,0
0,214,25,0,0
0,215,25,1,0
0,216,25,0,0
0,217,25,0,0
0,218,25,0,0
0,219,25,0,0
1,220,25,0,0
0,221,25,0,0
0,222,25,0,0
0,223,25,1,0
0,224,25,0,0
0,225,25,0,0
0,226,25,0,0
0,227,25,0,0
0,228,25,1,0
0,229,25,0,0
0,230,25,0,0
0,231,25,0,0
0,232,25,1,0
0,233,25,1,0
0,234,25,0,0
0,235,25,0,0
0,236,25,1,0
0,237,25,0,0
0,238,25,0,0
0,239,25,0,0
0,240,25,0,0
0,241,25,1,0
1,242,25,0,0
0,243,25,0,0
1,244,25,0,0
0,245,25,1,0
0,246,25,0,0
0,247,25,0,0
0,248,25,0,0
0,249,25,0,0
0,250,25,0,0
0,251,25,1,0
0,252,25,1,0
0,253,25,0,0
0,254,25,0,0
0,255,25,0,0
0,256,25,1,0
0,257,25,0,0
0,258,25,1,0
0,259,25,0,0
0,260,25,0,0
1,261,25,0,0
0,262,25,0,0
0,263,25,0,0
0,264,25,0,0
0,265,25,1,0
0,266,25,0,0
0,267,25,0,0
0,268,25,1,0
0,269,25,0,0
0,270,25,0,0
0,271,25,0,0
1,272,25,0,0
0,273,25,0,0
1,274,25,0,0
1,275,25,1,0
0,276,25,0,0
0,277,25,0,0
0,278,25,1,0
0,279,25,0,0
0,280,25,0,0
0,281,25,1,0
0,282,25,0,0
0,283,25,1,0
0,284,25,0,0
0,285,25,0,0
0,286,25,0,0
0,287,25,0,0
0,288,25,0,0
0,289,25,0,0
0,290,25,0,0
0,291,25,0,0
0,292,25,1,0
0,293,25,0,0
0,294,25,1,0
0,295,25,1,0
0,296,25,1,0
0,297,25,1,0
0,298,25,0,0
0,299,25,0,0
0,300,25,1,0
0,301,25,1,0
0,302,25,0,0
0,303,25,1,0
0,304,25,1,0
0,305,25,0,0
0,306,25,0,0
1,307,25,1,0
0,308,25,0,0
0,309,25,0,0
0,310,25,0,0
0,311,25,0,0
0,312,25,1,0
0,313,25,0,0
0,314,25,0,0
0,315,25,0,0
0,316,25,0,0
0,317,25,0,0
0,318,25,0,0
0,319,25,1,0
0,320,25,1,0
0,321,25,0,0
0,322,25,0,0
0,323,25,0,0
1,324,25,0,0
0,325,25,1,0
0,326,25,0,0
1,327,25,1,0
0,328,25,0,0
0,329,25,1,0
0,330,25,0,0
0,331,25,0,0
0,332,25,1,0
0,333,25,0,0
0,334,25,0,0
0,335,25,0,0
0,336,25,0,0
0,337,25,1,0
0,338,25,1,0
0,339,25,0,0
0,340,25,0,0
0,341,25,0,0
0,342,25,0,0
0,343,25,1,0
0,344,25,0,0
0,345,25,0,0
0,346,25,0,0
1,347,25,0,0
0,348,25,0,0
0,349,25,0,0
0,350,25,0,0
0,351,25,0,0
0,352,25,0,0
0,353,25,0,0
0,354,25,1,0
0,355,25,1,0
0,356,25,0,0
0,357,25,0,0
0,358,25,1,0
0,359,25,0,0
0,360,25,0,0
0,361,25,0,0
0,362,25,1,0
0,363,25,0,0
0,364,25,0,0
0,365,25,0,0
0,366,25,0,0
0,367,25,0,0
0,368,25,0,0
0,369,25,0,0
0,370,25,0,0
0,371,25,0,0
0,372,25,1,0
1,373,25,0,0
0,374,25,0,0
0,375,25,0,0
0,376,25,0,0
0,377,25,1,0
0,378,25,0,0
0,379,25,1,0
0,380,25,0,0
0,381,25,0,0
0,382,25,0,0
0,383,25,0,0
0,384,25,1,0
0,385,25,0,0
1,386,25,0,0
0,387,25,0,0
1,388,25,0,0
0,389,25,0,0
0,390,25,0,0
0,391,25,0,0
0,392,25,0,0
0,393,25,0,0
0,394,25,0,0
0,395,25,0,0
0,396,25,1,0
0,397,25,1,0
0,398,25,0,0
0,399,25,0,0
0,400,25,0,0
0,401,25,0,0
0,402,25,0,0
1,403,25,0,0
0,404,25,1,0
0,405,25,0,0
1,406,25,0,0
0,407,25,0,0
0,408,25,1,0
1,409,25,0,0
0,410,25,0,0
0,411,25,1,0
0,412,25,1,0
0,413,25,0,0
0,414,25,0,0
0,415,25,0,0
0,416,25,1,0
0,417,25,0,0
0,418,25,0,0
1,419,25,0,0
0,420,25,1,0
0,421,25,0,0
0,422,25,1,0
0,423,25,0,0
0,424,25,0,0
0,425,25,0,0
0,426,25,0,0
0,427,25,0,0
0,428,25,0,0
0,429,25,0,0
0,430,25,0,0
0,431,25,1,0
0,432,25,0,0
1,433,25,0,0
1,434,25,0,0
0,435,25,0,0
0,436,25,1,0
0,437,25,0,0
1,438,25,0,0
0,439,25,1,0
0,440,25,0,0
0,441,25,0,0
0,442,25,0,0
0,443,25,0,0
1,444,25,0,0
1,445,25,1,0
0,446,25,1,0
0,447,25,0,0
0,448,25,0,0
0,449,25,0,0
0,450,25,0,0
0,451,25,0,0
0,452,25,1,0
0,453,25,1,0
0,454,25,1,0
0,455,25,0,0
0,456,25,1,0
1,457,25,0,0
0,458,25,0,0
0,459,25,1,0
0,460,25,0,0
1,461,25,0,0
0,462,25,0,0
0,463,25,1,0
0,464,25,0,0
0,465,25,1,0
0,466,25,0,0
0,467,25,1,0
0,468,25,0,0
0,469,25,1,0
1,470,25,1,0
0,471,25,0,0
0,472,25,0,0
0,473,25,0,0
0,474,25,0,0
0,475,25,0,0
0,476,25,0,0
0,477,25,1,0
0,478,25,0,0
0,479,25,1,0
0,480,25,0,0
0,481,25,0,0
0,482,25,0,0
0,483,25,0,0
0,484,25,0,0
0,485,25,1,0
0,486,25,0,0
0,487,25,0,0
0,488,25,0,0
0,489,25,0,0
1,490,25,1,0
1,491,25,0,0
0,492,25,0,0
0,493,25,0,0
0,494,25,0,0
0,495,25,1,0
0,496,25,1,0
0,497,25,0,0
0,498,25,1,0
0,499,25,1,0
0,500,25,1,0
0,1,26,1,1
0,2,26,1,1
0,3,26,0,1
1,4,26,0,1
0,5,26,0,1
1,6,26,1,1
0,7,26,1,1
0,8,26,0,1
0,9,26,1,1
0,10,26,0,1
1,11,26,1,1
0,12,26,0,1
0,13,26,1,1
1,14,26,1,1
0,15,26,0,1
0,16,26,1,1
0,17,26,1,1
0,18,26,1,1
0,19,26,0,1
0,20,26,0,1
0,21,26,0,1
0,22,26,0,1
0,23,26,0,1
0,24,26,0,1
0,25,26,1,1
0,26,26,1,1
0,27,26,0,1
0,28,26,0,1
0,29,26,0,1
0,30,26,0,1
0,31,26,0,1
0,32,26,0,1
0,33,26,1,1
0,34,26,0,1
0,35,26,0,1
0,36,26,1,1
0,37,26,1,1
0,38,26,0,1
0,39,26,0,1
0,40,26,0,1
0,41,26,0,1
0,42,26,0,1
0,43,26,1,1
0,44,26,1,1
0,45,26,1,1
0,46,26,0,1
0,47,26,0,1
0,48,26,1,1
0,49,26,1,1
0,50,26,1,1
0,51,26,0,1
0,52,26,0,1
0,53,26,0,1
0,54,26,0,1
0,55,26,0,1
0,56,26,0,1
0,57,26,1,1
0,58,26,0,1
0,59,26,0,1
1,60,26,0,1
0,61,26,0,1
0,62,26,0,1
0,63,26,1,1
0,64,26,1,1
0,65,26,1,1
0,66,26,1,1
1,67,26,1,1
1,68,26,1,1
0,69,26,1,1
0,70,26,1,1
0,71,26,1,1
0,72,26,1,1
0,73,26,0,1
0,74,26,0,1
0,75,26,1,1
0,76,26,0,1
0,77,26,0,1
0,78,26,1,1
0,79,26,0,1
0,80,26,0,1
0,81,26,1,1
0,82,26,0,1
0,83,26,1,1
0,84,26,1,1
0,85,26,1,1
0,86,26,0,1
0,87,26,0,1
1,88,26,1,1
0,89,26,1,1
0,90,26,0,1
0,91,26,0,1
0,92,26,0,1
0,93,26,1,1
0,94,26,1,1
0,95,26,1,1
0,96,26,1,1
0,97,26,1,1
0,98,26,0,1
0,99,26,1,1
0,100,26,0,1
0,101,26,0,1
0,102,26,0,1
0,103,26,0,1
0,104,26,0,1
0,105,26,0,1
0,106,26,0,1
0,107,26,1,1
0,108,26,0,1
0,109,26,0,1
1,110,26,1,1
0,111,26,0,1
0,112,26,1,1
0,113,26,0,1
0,114,26,0,1
0,115,26,0,1
0,116,26,0,1
0,117,26,1,1
0,118,26,0,1
0,119,26,0,1
0,120,26,0,1
0,121,26,1,1
0,122,26,1,1
1,123,26,1,1
0,124,26,0,1
0,125,26,1,1
0,126,26,1,1
0,127,26,0,1
0,128,26,0,1
0,129,26,0,1
0,130,26,1,1
0,131,26,1,1
0,132,26,0,1
0,133,26,1,1
1,134,26,1,1
0,135,26,0,1
0,136,26,0,1
0,137,26,1,1
0,138,26,0,1
0,139,26,0,1
0,140,26,0,1
0,141,26,0,1
0,142,26,0,1
0,143,26,0,1
0,144,26,0,1
0,145,26,1,1
0,146,26,0,1
0,147,26,0,1
0,148,26,1,1
0,149,26,0,1
0,150,26,0,1
0,151,26,0,1
0,152,26,1,1
1,153,26,1,1
0,154,26,0,1
0,155,26,1,1
0,156,26,0,1
0,157,26,1,1
0,158,26,1,1
0,159,26,0,1
0,160,26,1,1
0,161,26,1,1
0,162,26,0,1
0,163,26,1,1
0,164,26,0,1
0,165,26,0,1
1,166,26,1,1
0,167,26,1,1
0,168,26,0,1
0,169,26,1,1
0,170,26,0,1
0,171,26,0,1
0,172,26,0,1
0,173,26,0,1
0,174,26,0,1
0,175,26,1,1
1,176,26,1,1
0,177,26,1,1
0,178,26,0,1
0,179,26,1,1
0,180,26,0,1
0,181,26,1,1
1,182,26,0,1
0,183,26,0,1
0,184,26,0,1
0,185,26,0,1
0,186,26,0,1
1,187,26,1,1
0,188,26,0,1
0,189,26,1,1
0,190,26,0,1
0,191,26,1,1
0,192,26,0,1
0,193,26,0,1
1,194,26,1,1
0,195,26,0,1
0,196,26,0,1
0,197,26,1,1
0,198,26,1,1
1,199,26,1,1
0,200,26,1,1
1,201,26,1,1
0,202,26,0,1
0,203,26,0,1
1,204,26,1,1
0,205,26,0,1
0,206,26,0,1
1,207,26,1,1
0,208,26,0,1
0,209,26,0,1
0,210,26,0,1
0,211,26,1,1
1,212,26,1,1
0,213,26,1,1
0,214,26,1,1
0,215,26,1,1
0,216,26,1,1
0,217,26,1,1
0,218,26,1,1
0,219,26,0,1
1,220,26,1,1
0,221,26,0,1
0,222,26,1,1
0,223,26,0,1
0,224,26,0,1
0,225,26,0,1
0,226,26,0,1
0,227,26,0,1
0,228,26,1,1
0,229,26,0,1
0,230,26,0,1
0,231,26,0,1
0,232,26,1,1
0,233,26,0,1
0,234,26,0,1
0,235,26,0,1
0,236,26,1,1
0,237,26,0,1
0,238,26,1,1
0,239,26,0,1
0,240,26,1,1
0,241,26,0,1
1,242,26,0,1
0,243,26,0,1
1,244,26,1,1
0,245,26,1,1
0,246,26,1,1
0,247,26,0,1
0,248,26,1,1
0,249,26,0,1
0,250,26,0,1
0,251,26,1,1
0,252,26,0,1
0,253,26,0,1
0,254,26,1,1
0,255,26,0,1
0,256,26,0,1
0,257,26,1,1
0,258,26,1,1
0,259,26,0,1
0,260,26,0,1
1,261,26,1,1
0,262,26,0,1
0,263,26,1,1
0,264,26,1,1
0,265,26,1,1
0,266,26,1,1
0,267,26,1,1
0,268,26,1,1
0,269,26,0,1
0,270,26,1,1
0,271,26,0,1
1,272,26,1,1
0,273,26,1,1
1,274,26,1,1
1,275,26,1,1
0,276,26,0,1
0,277,26,1,1
0,278,26,0,1
0,279,26,1,1
0,280,26,0,1
0,281,26,1,1
0,282,26,0,1
0,283,26,1,1
0,284,26,0,1
0,285,26,0,1
0,286,26,1,1
0,287,26,0,1
0,288,26,1,1
0,289,26,1,1
0,290,26,1,1
0,291,26,1,1
0,292,26,1,1
0,293,26,0,1
0,294,26,1,1
0,295,26,1,1
0,296,26,1,1
0,297,26,0,1
0,298,26,0,1
0,299,26,1,1
0,300,26,0,1
0,301,26,1,1
0,302,26,1,1
0,303,26,1,1
0,304,26,1,1
0,305,26,0,1
0,306,26,0,1
1,307,26,1,1
0,308,26,0,1
0,309,26,1,1
0,310,26,1,1
0,311,26,0,1
0,312,26,1,1
0,313,26,1,1
0,314,26,1,1
0,315,26,0,1
0,316,26,0,1
0,317,26,0,1
0,318,26,0,1
0,319,26,0,1
0,320,26,1,1
0,321,26,0,1
0,322,26,0,1
0,323,26,1,1
1,324,26,1,1
0,325,26,0,1
0,326,26,1,1
1,327,26,1,1
0,328,26,0,1
0,329,26,1,1
0,330,26,0,1
0,331,26,0,1
0,332,26,0,1
0,333,26,1,1
0,334,26,1,1
0,335,26,0,1
0,336,26,0,1
0,337,26,0,1
0,338,26,0,1
0,339,26,1,1
0,340,26,1,1
0,341,26,0,1
0,342,26,0,1
0,343,26,1,1
0,344,26,0,1
0,345,26,1,1
0,346,26,0,1
1,347,26,1,1
0,348,26,0,1
0,349,26,0,1
0,350,26,1,1
0,351,26,0,1
0,352,26,0,1
0,353,26,0,1
0,354,26,1,1
0,355,26,1,1
0,356,26,0,1
0,357,26,0,1
0,358,26,0,1
0,359,26,0,1
0,360,26,1,1
0,361,26,1,1
0,362,26,0,1
0,363,26,0,1
0,364,26,0,1
0,365,26,1,1
0,366,26,0,1
0,367,26,1,1
0,368,26,1,1
0,369,26,0,1
0,370,26,0,1
0,371,26,0,1
0,372,26,1,1
1,373,26,0,1
0,374,26,0,1
0,375,26,0,1
0,376,26,0,1
0,377,26,1,1
0,378,26,0,1
0,379,26,1,1
0,380,26,0,1
0,381,26,0,1
0,382,26,1,1
0,383,26,0,1
0,384,26,1,1
0,385,26,0,1
1,386,26,1,1
0,387,26,0,1
1,388,26,1,1
0,389,26,1,1
0,390,26,0,1
0,391,26,1,1
0,392,26,0,1
0,393,26,0,1
0,394,26,0,1
0,395,26,0,1
0,396,26,1,1
0,397,26,0,1
0,398,26,1,1
0,399,26,0,1
0,400,26,0,1
0,401,26,1,1
0,402,26,1,1
1,403,26,1,1
0,404,26,1,1
0,405,26,0,1
1,406,26,1,1
0,407,26,0,1
0,408,26,0,1
1,409,26,0,1
0,410,26,1,1
0,411,26,0,1
0,412,26,0,1
0,413,26,0,1
0,414,26,0,1
0,415,26,1,1
0,416,26,1,1
0,417,26,0,1
0,418,26,0,1
1,419,26,0,1
0,420,26,0,1
0,421,26,0,1
0,422,26,1,1
0,423,26,1,1
0,424,26,0,1
0,425,26,0,1
0,426,26,0,1
0,427,26,0,1
0,428,26,1,1
0,429,26,1,1
0,430,26,1,1
0,431,26,1,1
0,432,26,1,1
1,433,26,1,1
1,434,26,1,1
0,435,26,1,1
0,436,26,0,1
0,437,26,0,1
1,438,26,1,1
0,439,26,1,1
0,440,26,1,1
0,441,26,0,1
0,442,26,0,1
0,443,26,1,1
1,444,26,1,1
1,445,26,1,1
0,446,26,0,1
0,447,26,1,1
0,448,26,0,1
0,449,26,1,1
0,450,26,0,1
0,451,26,1,1
0,452,26,1,1
0,453,26,1,1
0,454,26,1,1
0,455,26,0,1
0,456,26,0,1
1,457,26,1,1
0,458,26,0,1
0,459,26,0,1
0,460,26,1,1
1,461,26,1,1
0,462,26,1,1
0,463,26,0,1
0,464,26,0,1
0,465,26,1,1
0,466,26,0,1
0,467,26,0,1
0,468,26,0,1
0,469,26,1,1
1,470,26,1,1
0,471,26,1,1
0,472,26,1,1
0,473,26,0,1
0,474,26,1,1
0,475,26,1,1
0,476,26,0,1
0,477,26,0,1
0,478,26,0,1
0,479,26,1,1
0,480,26,1,1
0,481,26,0,1
0,482,26,1,1
0,483,26,0,1
0,484,26,0,1
0,485,26,1,1
0,486,26,1,1
0,487,26,0,1
0,488,26,1,1
0,489,26,1,1
1,490,26,1,1
1,491,26,1,1
0,492,26,0,1
0,493,26,0,1
0,494,26,0,1
0,495,26,1,1
0,496,26,1,1
0,497,26,1,1
0,498,26,1,1
0,499,26,0,1
0,500,26,0,1
0,1,27,0,0
0,2,27,0,0
0,3,27,1,0
1,4,27,0,0
0,5,27,1,0
1,6,27,1,0
0,7,27,1,0
0,8,27,0,0
0,9,27,1,0
0,10,27,1,0
1,11,27,1,0
0,12,27,0,0
0,13,27,0,0
1,14,27,1,0
0,15,27,1,0
0,16,27,1,0
0,17,27,0,0
0,18,27,0,0
0,19,27,0,0
0,20,27,1,0
0,21,27,1,0
0,22,27,0,0
0,23,27,1,0
0,24,27,1,0
0,25,27,1,0
0,26,27,1,0
0,27,27,1,0
0,28,27,1,0
0,29,27,0,0
0,30,27,0,0
0,31,27,0,0
0,32,27,0,0
0,33,27,0,0
0,34,27,1,0
0,35,27,0,0
0,36,27,1,0
0,37,27,1,0
0,38,27,0,0
0,39,27,0,0
0,40,27,0,0
0,41,27,0,0
0,42,27,1,0
0,43,27,1,0
0,44,27,1,0
0,45,27,1,0
0,46,27,0,0
0,47,27,0,0
0,48,27,0,0
0,49,27,1,0
0,50,27,0,0
0,51,27,0,0
0,52,27,1,0
0,53,27,1,0
0,54,27,0,0
0,55,27,0,0
0,56,27,1,0
0,57,27,1,0
0,58,27,0,0
0,59,27,0,0
1,60,27,1,0
0,61,27,0,0
0,62,27,0,0
0,63,27,1,0
0,64,27,1,0
0,65,27,1,0
0,66,27,1,0
1,67,27,0,0
1,68,27,1,0
0,69,27,1,0
0,70,27,0,0
0,71,27,1,0
0,72,27,1,0
0,73,27,0,0
0,74,27,0,0
0,75,27,1,0
0,76,27,0,0
0,77,27,0,0
0,78,27,1,0
0,79,27,1,0
0,80,27,1,0
0,81,27,0,0
0,82,27,0,0
0,83,27,1,0
0,84,27,0,0
0,85,27,1,0
0,86,27,1,0
0,87,27,1,0
1,88,27,0,0
0,89,27,0,0
0,90,27,1,0
0,91,27,1,0
0,92,27,0,0
0,93,27,1,0
0,94,27,0,0
0,95,27,1,0
0,96,27,0,0
0,97,27,1,0
0,98,27,1,0
0,99,27,1,0
0,100,27,1,0
0,101,27,0,0
0,102,27,1,0
0,103,27,0,0
0,104,27,1,0
0,105,27,0,0
0,106,27,0,0
0,107,27,1,0
0,108,27,1,0
0,109,27,1,0
1,110,27,1,0
0,111,27,0,0
0,112,27,0,0
0,113,27,0,0
0,114,27,1,0
0,115,27,1,0
0,116,27,0,0
0,117,27,1,0
0,118,27,1,0
0,119,27,0,0
0,120,27,0,0
0,121,27,1,0
0,122,27,0,0
1,123,27,1,0
0,124,27,1,0
0,125,27,0,0
0,126,27,1,0
0,127,27,1,0
0,128,27,0,0
0,129,27,1,0
0,130,27,1,0
0,131,27,1,0
0,132,27,0,0
0,133,27,0,0
1,134,27,1,0
0,135,27,0,0
0,136,27,0,0
0,137,27,0,0
0,138,27,1,0
0,139,27,1,0
0,140,27,0,0
0,141,27,1,0
0,142,27,0,0
0,143,27,1,0
0,144,27,0,0
0,145,27,1,0
0,146,27,1,0
0,147,27,1,0
0,148,27,1,0
0,149,27,0,0
0,150,27,0,0
0,151,27,1,0
0,152,27,1,0
1,153,27,0,0
0,154,27,1,0
0,155,27,0,0
0,156,27,1,0
0,157,27,1,0
0,158,27,1,0
0,159,27,0,0
0,160,27,0,0
0,161,27,0,0
0,162,27,0,0
0,163,27,1,0
0,164,27,1,0
0,165,27,1,0
1,166,27,0,0
0,167,27,1,0
0,168,27,1,0
0,169,27,1,0
0,170,27,0,0
0,171,27,1,0
0,172,27,0,0
0,173,27,1,0
0,174,27,0,0
0,175,27,0,0
1,176,27,1,0
0,177,27,1,0
0,178,27,1,0
0,179,27,1,0
0,180,27,0,0
0,181,27,1,0
1,182,27,0,0
0,183,27,0,0
0,184,27,1,0
0,185,27,1,0
0,186,27,1,0
1,187,27,0,0
0,188,27,1,0
0,189,27,1,0
0,190,27,1,0
0,191,27,1,0
0,192,27,0,0
0,193,27,1,0
1,194,27,1,0
0,195,27,0,0
0,196,27,0,0
0,197,27,1,0
0,198,27,1,0
1,199,27,0,0
0,200,27,0,0
1,201,27,0,0
0,202,27,1,0
0,203,27,1,0
1,204,27,0,0
0,205,27,0,0
0,206,27,1,0
1,207,27,0,0
0,208,27,0,0
0,209,27,1,0
0,210,27,1,0
0,211,27,0,0
1,212,27,0,0
0,213,27,1,0
0,214,27,0,0
0,215,27,1,0
0,216,27,1,0
0,217,27,1,0
0,218,27,1,0
0,219,27,1,0
1,220,27,0,0
0,221,27,0,0
0,222,27,0,0
0,223,27,1,0
0,224,27,0,0
0,225,27,1,0
0,226,27,1,0
0,227,27,1,0
0,228,27,1,0
0,229,27,1,0
0,230,27,1,0
0,231,27,1,0
0,232,27,1,0
0,233,27,0,0
0,234,27,0,0
0,235,27,0,0
0,236,27,0,0
0,237,27,0,0
0,238,27,0,0
0,239,27,1,0
0,240,27,0,0
0,241,27,0,0
1,242,27,0,0
0,243,27,0,0
1,244,27,1,0
0,245,27,1,0
0,246,27,1,0
0,247,27,1,0
0,248,27,1,0
0,249,27,0,0
0,250,27,0,0
0,251,27,1,0
0,252,27,1,0
0,253,27,1,0
0,254,27,0,0
0,255,27,1,0
0,256,27,1,0
0,257,27,0,0
0,258,27,1,0
0,259,27,0,0
0,260,27,1,0
1,261,27,1,0
0,262,27,0,0
0,263,27,0,0
0,264,27,0,0
0,265,27,1,0
0,266,27,0,0
0,267,27,1,0
0,268,27,1,0
0,269,27,0,0
0,270,27,1,0
0,271,27,0,0
1,272,27,1,0
0,273,27,0,0
1,274,27,1,0
1,275,27,0,0
0,276,27,1,0
0,277,27,1,0
0,278,27,0,0
0,279,27,1,0
0,280,27,0,0
0,281,27,1,0
0,282,27,0,0
0,283,27,1,0
0,284,27,1,0
0,285,27,1,0
0,286,27,0,0
0,287,27,1,0
0,288,27,1,0
0,289,27,0,0
0,290,27,1,0
0,291,27,0,0
0,292,27,1,0
0,293,27,0,0
0,294,27,1,0
0,295,27,1,0
0,296,27,1,0
0,297,27,1,0
0,298,27,0,0
0,299,27,1,0
0,300,27,0,0
0,301,27,0,0
0,302,27,0,0
0,303,27,1,0
0,304,27,1,0
0,305,27,0,0
0,306,27,1,0
1,307,27,1,0
0,308,27,1,0
0,309,27,0,0
0,310,27,1,0
0,311,27,0,0
0,312,27,1,0
0,313,27,1,0
0,314,27,0,0
0,315,27,0,0
0,316,27,0,0
0,317,27,0,0
0,318,27,1,0
0,319,27,0,0
0,320,27,1,0
0,321,27,0,0
0,322,27,1,0
0,323,27,1,0
1,324,27,0,0
0,325,27,0,0
0,326,27,0,0
1,327,27,1,0
0,328,27,0,0
0,329,27,1,0
0,330,27,1,0
0,331,27,1,0
0,332,27,0,0
0,333,27,0,0
0,334,27,1,0
0,335,27,1,0
0,336,27,1,0
0,337,27,0,0
0,338,27,1,0
0,339,27,0,0
0,340,27,1,0
0,341,27,1,0
0,342,27,0,0
0,343,27,1,0
0,344,27,1,0
0,345,27,1,0
0,346,27,1,0
1,347,27,1,0
0,348,27,1,0
0,349,27,0,0
0,350,27,1,0
0,351,27,1,0
0,352,27,0,0
0,353,27,1,0
0,354,27,0,0
0,355,27,1,0
0,356,27,0,0
0,357,27,0,0
0,358,27,1,0
0,359,27,1,0
0,360,27,1,0
0,361,27,1,0
0,362,27,1,0
0,363,27,1,0
0,364,27,0,0
0,365,27,1,0
0,366,27,0,0
0,367,27,0,0
0,368,27,1,0
0,369,27,1,0
0,370,27,1,0
0,371,27,0,0
0,372,27,0,0
1,373,27,1,0
0,374,27,0,0
0,375,27,1,0
0,376,27,0,0
0,377,27,1,0
0,378,27,0,0
0,379,27,0,0
0,380,27,0,0
0,381,27,0,0
0,382,27,1,0
0,383,27,1,0
0,384,27,1,0
0,385,27,1,0
1,386,27,1,0
0,387,27,0,0
1,388,27,1,0
0,389,27,1,0
0,390,27,1,0
0,391,27,0,0
0,392,27,1,0
0,393,27,1,0
0,394,27,1,0
0,395,27,1,0
0,396,27,1,0
0,397,27,1,0
0,398,27,1,0
0,399,27,0,0
0,400,27,0,0
0,401,27,0,0
0,402,27,1,0
1,403,27,1,0
0,404,27,1,0
0,405,27,0,0
1,406,27,1,0
0,407,27,0,0
0,408,27,1,0
1,409,27,0,0
0,410,27,0,0
0,411,27,1,0
0,412,27,1,0
0,413,27,0,0
0,414,27,0,0
0,415,27,0,0
0,416,27,1,0
0,417,27,0,0
0,418,27,0,0
1,419,27,1,0
0,420,27,1,0
0,421,27,1,0
0,422,27,1,0
0,423,27,1,0
0,424,27,0,0
0,425,27,1,0
0,426,27,1,0
0,427,27,1,0
0,428,27,0,0
0,429,27,0,0
0,430,27,1,0
0,431,27,0,0
0,432,27,0,0
1,433,27,1,0
1,434,27,1,0
0,435,27,1,0
0,436,27,0,0
0,437,27,0,0
1,438,27,0,0
0,439,27,1,0
0,440,27,0,0
0,441,27,1,0
0,442,27,1,0
0,443,27,0,0
1,444,27,0,0
1,445,27,1,0
0,446,27,1,0
0,447,27,0,0
0,448,27,0,0
0,449,27,1,0
0,450,27,0,0
